original_id,artists,track name,emotion_type,emotion_score,culture
6097,Bucovina,Așteaptă-mă dincolo de moarte,SADNESS,0.9974675178527832,Balkan
6779,Samael,Telepath,JOY,0.997806966304779,Balkan
6816,Nordjevel,Norges sorte himmel,JOY,0.9821723103523254,Balkan
71022,Bon Jovi,Livin’ on a Prayer,LOVE,0.6100801229476929,Balkan
71228,Hoobastank,The Reason,SADNESS,0.9901037812232971,Balkan
72243,Spotify,New Music Friday 122719,ANGER,0.8040071725845337,Balkan
72606,Wildways,Ветивер (Vetiver),JOY,0.9854560494422913,Balkan
73860,Community Lists,Genius Picks Songs 2014,JOY,0.9370652437210083,Balkan
74478,Rita Lee,"Nem Luxo, Nem Lixo",JOY,0.9942029118537903,Balkan
76250,Andrea Bocelli,"Quizàs, Quizàs, Quizàs",SADNESS,0.6910809278488159,Balkan
76837,Sissel,"Upp gledjest alle, gledjest no",JOY,0.6152307391166687,Balkan
79015,OneRepublic,Counting Stars,JOY,0.34768542647361755,Balkan
79077,Keane,Somewhere Only We Know,SADNESS,0.581712007522583,Balkan
79085,Keane,Somewhere Only We Know,SADNESS,0.581712007522583,Balkan
79504,Residente,La Cátedra,SADNESS,0.845373272895813,Balkan
80401,Ritviz,Aaj Na,JOY,0.554677426815033,Balkan
81526,Billie Eilish,bad guy,ANGER,0.9931201934814453,Balkan
81752,Olivia Rodrigo,deja vu,JOY,0.9965230226516724,Balkan
82033,Jimmy Eat World,The Middle,ANGER,0.4192450940608978,Balkan
83045,Swedish House Mafia,Don’t You Worry Child (Radio Edit),JOY,0.7492935061454773,Balkan
85006,182,I Miss You-blink,SADNESS,0.7247115969657898,Balkan
85048,Jimmy Eat World,The Middle,ANGER,0.4192450940608978,Balkan
85693,Depresszio,Nem akarok elszakadni,JOY,0.5443454384803772,Balkan
86005,182,I Miss You-blink,SADNESS,0.7247115969657898,Balkan
86127,Jimmy Eat World,The Middle,ANGER,0.4192450940608978,Balkan
86948,Depresszio,Nem akarok elszakadni,JOY,0.5443454384803772,Balkan
87043,Swono,Album History,JOY,0.9533686637878418,Balkan
87632,Rita Lee,"Nem Luxo, Nem Lixo",JOY,0.9942029118537903,Balkan
91029,Imagine Dragons,Believer,LOVE,0.3095937669277191,Balkan
91036,Imagine Dragons,Thunder,LOVE,0.40610700845718384,Balkan
91066,OneRepublic,Counting Stars,JOY,0.34768542647361755,Balkan
91169,182,I Miss You-blink,SADNESS,0.7247115969657898,Balkan
91218,Fall Out Boy,"Sugar, We’re Goin Down",JOY,0.5619410276412964,Balkan
91287,Bon Jovi,Livin’ on a Prayer,LOVE,0.6100801229476929,Balkan
91300,Eve (JPN),廻廻奇譚 (Kaikai Kitan),FEAR,0.9627355933189392,Balkan
91463,Keane,Somewhere Only We Know,SADNESS,0.581712007522583,Balkan
91834,Tom Petty,Free Fallin’,JOY,0.9720205068588257,Balkan
91887,Counting Crows,Mr. Jones,JOY,0.9730173349380493,Balkan
94059,Benighted Illusion,Lurker of the Barathrum,SADNESS,0.5267611742019653,Balkan
94324,Mezsiah,Novacane,ANGER,0.9978950023651123,Balkan
98065,Ben Platt,​imagine,SADNESS,0.4872341454029083,Balkan
9854,Costa Gold,Backstage,JOY,0.7126712203025818,Balkan
99187,Lauren Spencer Smith,Fingers Crossed,ANGER,0.9198869466781616,Balkan
99220,Em Beihold,Numb Little Bug,JOY,0.997934103012085,Balkan
99282,Tom Petty,Free Fallin’,JOY,0.9720205068588257,Balkan
99442,Don McLean,American Pie,SADNESS,0.8833143711090088,Balkan
99544,Don Henley,The Boys of Summer,JOY,0.9937799572944641,Balkan
